,ID,Title,Popularity,Release_Date,Vote_Average,Vote_Count
3694,446894,Smallfoot,23.451,2018-09-20,6.5,517
3695,123,The Lord of the Rings,8.887,1978-11-15,6.5,338
3696,449443,Den of Thieves,21.222,2018-01-18,6.5,1144
3697,8913,Pet Sematary,17.211,1989-04-21,6.5,771
3698,7219,Zombie Flesh Eaters,6.404,1979-08-25,6.5,225
3699,241848,The Guest,9.101,2014-09-17,6.5,931
3700,8005,Robin Hood: Men in Tights,11.387,1993-07-28,6.5,954
3701,1930,The Amazing Spider-Man,23.365,2012-06-27,6.5,10050
3702,51540,Horrible Bosses,12.499,2011-07-08,6.5,3695
3703,7985,Penelope,8.943,2006-03-01,6.5,783
3704,12690,Appaloosa,11.329,2008-09-12,6.5,468
3705,270303,It Follows,21.47,2014-11-13,6.5,3347
3706,306947,The Invitation,8.511,2015-08-05,6.5,996
3707,5879,In the Realm of the Senses,11.43,1976-05-15,6.5,177
3708,22970,The Cabin in the Woods,16.958,2012-04-12,6.5,3990
3709,201085,Crimson Peak,9.228,2015-10-13,6.5,2876
3710,10201,Yes Man,11.397,2008-12-09,6.5,3336
3711,62835,Colombiana,9.237,2011-07-27,6.5,1308
3712,329263,Suck Me Shakespeer 2,3.413,2015-09-10,6.5,517
3713,2140,Kiss of the Dragon,9.077,2001-07-06,6.5,456
3714,544,There's Something About Mary,11.964,1998-07-15,6.5,2767
3715,1562,28 Weeks Later,14.401,2007-04-26,6.5,2084
3716,9567,Tears of the Sun,10.117,2003-03-07,6.5,927
3717,16538,"I Love You, Man",9.319,2009-03-20,6.5,863
3718,53319,What a Beautiful Day,5.779,2011-01-05,6.5,809
3719,8288,A Midsummer Night's Sex Comedy,5.962,1982-07-16,6.5,157
3720,136400,2 Guns,11.439,2013-08-02,6.5,2282
3721,10999,Commando,11.557,1985-10-03,6.5,1204
3722,73567,Killer Joe,7.887,2011-09-10,6.5,681
3723,25475,Tinker Bell and the Lost Treasure,13.513,2009-09-03,6.5,444
3724,15449,La Tour Montparnasse Infernale,5.403,2001-03-28,6.5,362
3725,9638,Phantasm,6.63,1979-05-03,6.5,266
3726,9689,Hollywood Ending,5.99,2002-05-03,6.5,193
3727,8467,Dumb and Dumber,15.723,1994-12-16,6.5,3228
3728,22794,Cloudy with a Chance of Meatballs,12.793,2009-09-17,6.5,3129
3729,1624,Liar Liar,12.516,1997-03-21,6.5,2688
3730,37725,It's a Boy Girl Thing,9.396,2006-12-26,6.5,563
3731,269650,Appleseed Alpha,5.188,2014-05-28,6.5,181
3732,300155,A Royal Night Out,7.485,2015-05-14,6.5,160
3733,109421,Side Effects,11.088,2013-02-07,6.5,1830
3734,6964,Something's Gotta Give,7.726,2003-12-12,6.5,706
3735,274857,King Arthur: Legend of the Sword,17.456,2017-05-10,6.5,3157
3736,816,Austin Powers: International Man of Mystery,12.911,1997-05-02,6.5,1673
3737,6972,Australia,9.372,2008-11-18,6.5,1239
3738,253,Live and Let Die,17.234,1973-07-05,6.5,857
3739,339927,Kevin Hart: What Now?,6.41,2016-10-14,6.5,150
3740,381719,Peter Rabbit,12.657,2018-02-07,6.5,579
3741,11498,Dead Again,6.764,1991-08-23,6.5,153
3742,75612,Oblivion,18.047,2013-04-10,6.5,6654
3743,7446,Tropic Thunder,10.892,2008-08-09,6.5,2960
3744,9346,Risky Business,7.328,1983-08-05,6.5,539
3745,309245,Mistress America,5.751,2015-08-14,6.5,298
3746,13640,Superman: Doomsday,7.502,2007-09-18,6.5,226
3747,9297,Monster House,8.198,2006-07-21,6.5,1833
3748,192577,Space Pirate Captain Harlock,7.363,2013-09-07,6.5,580
3749,10464,"Corrina, Corrina",6.945,1994-08-12,6.5,179
3750,10354,True Crime,7.498,1999-03-19,6.5,261
3751,13768,Tuck Everlasting,5.194,2002-10-11,6.5,226
3752,15613,Fire in the Sky,6.378,1993-03-12,6.5,194
3753,15171,Charlotte's Web,7.349,1973-03-01,6.5,157
3754,14353,Repo! The Genetic Opera,5.857,2008-07-18,6.5,155
3755,55721,Bridesmaids,13.044,2011-05-13,6.5,2682
3756,9044,Tristan & Isolde,8.466,2006-04-07,6.5,424
3757,10288,Fido,6.629,2006-09-07,6.5,208
3758,163,Ocean's Twelve,13.961,2004-12-09,6.5,3770
3759,74387,Goon,10.359,2012-01-06,6.5,475
3760,23963,Pontypool,7.488,2009-03-06,6.5,281
3761,2897,Around the World in Eighty Days,9.47,1956-10-17,6.5,175
3762,86555,Take This Waltz,7.35,2011-11-25,6.5,174
3763,2454,The Chronicles of Narnia: Prince Caspian,21.225,2008-05-15,6.5,3366
3764,8840,DragonHeart,12.761,1996-05-31,6.5,996
3765,471474,Batman: Gotham by Gaslight,7.856,2018-01-12,6.5,254
3766,340611,Indignation,4.928,2016-07-29,6.5,151
3767,401981,Red Sparrow,19.035,2018-02-28,6.5,3202
3768,264656,The Homesman,8.894,2014-05-18,6.5,381
3769,10650,Sudden Impact,8.762,1983-12-07,6.5,346
3770,9964,Bad Taste,5.807,1987-12-01,6.5,346
3771,36834,Total Eclipse,7.261,1995-11-03,6.5,219
3772,10484,The ComDads,11.749,1983-11-23,6.5,159
3773,5780,Torn Curtain,7.563,1966-07-13,6.5,200
3774,11913,The Gendarme Takes Off,6.188,1970-10-28,6.5,197
3775,1498,Teenage Mutant Ninja Turtles,12.124,1990-03-30,6.5,762
3776,2924,Backdraft,10.926,1991-05-24,6.5,575
3777,311291,45 Years,7.21,2015-08-04,6.5,414
3778,12599,Pokémon: The Movie 2000,9.314,1999-07-17,6.5,359
3779,75174,The Grey,11.403,2012-01-26,6.5,2210
3780,9739,Demolition Man,12.279,1993-10-08,6.5,1612
3781,11282,Harold & Kumar Go to White Castle,12.623,2004-05-30,6.5,1069
3782,9913,The Skeleton Key,9.725,2005-07-29,6.5,982
3783,9595,Hot Shots!,11.666,1991-07-31,6.5,938
3784,8338,Blindness,8.696,2008-05-14,6.5,634
3785,5139,The Fox and the Child,6.91,2007-12-27,6.5,198
3786,274479,Joy,10.898,2015-12-24,6.5,2626
3787,360784,Hidden,6.251,2015-09-15,6.5,312
3788,426284,Blade of the Immortal,8.161,2017-04-29,6.5,181
3789,2675,Signs,10.413,2002-08-02,6.5,2728
3790,4729,The Gendarme Gets Married,5.093,1968-10-30,6.5,213
3791,11027,The Postman Always Rings Twice,8.622,1981-03-20,6.5,202
3792,699,For Your Eyes Only,14.571,1981-06-23,6.5,792
3793,8834,Conspiracy Theory,9.201,1997-08-07,6.5,678
3794,492282,Like a Cat on a Highway,4.447,2017-12-28,6.5,414
3795,199575,These Final Hours,7.176,2014-07-31,6.5,276
3796,34588,If I Were You,4.291,2006-01-06,6.5,181
3797,10096,13 Going on 30,12.214,2004-04-13,6.5,2532
3798,11259,Far and Away,9.364,1992-05-22,6.5,494
3799,411741,Ingrid Goes West,7.778,2017-08-11,6.5,402
3800,2605,Short Circuit,8.984,1986-05-09,6.5,767
3801,60309,The Conspirator,7.083,2010-09-10,6.5,219
3802,2360,Saving Grace,7.531,2000-01-24,6.5,207
3803,11427,Dead End,7.837,2003-01-30,6.5,205
3804,246655,X-Men: Apocalypse,27.74,2016-05-18,6.5,7958
3805,2059,National Treasure,16.677,2004-11-19,6.5,3372
3806,8461,Funny Games,8.177,2007-10-20,6.5,973
3807,336882,The Wave,8.903,2015-08-28,6.5,546
3808,11548,*batteries not included,7.433,1987-12-18,6.5,319
3809,335051,God Willing,4.962,2015-04-09,6.5,316
3810,14029,Demons,6.036,1985-10-04,6.5,193
3811,433252,Our Souls at Night,5.73,2017-09-01,6.5,185
3812,1894,Star Wars: Episode II - Attack of the Clones,13.176,2002-05-15,6.5,6914
3813,351286,Jurassic World: Fallen Kingdom,34.344,2018-06-06,6.5,5542
3814,9763,Goal! The Dream Begins,6.728,2005-09-29,6.5,487
3815,145197,Upstream Color,5.691,2013-04-05,6.5,412
3816,244509,Cold in July,6.367,2014-05-23,6.5,363
3817,227156,The Giver,11.873,2014-08-11,6.5,2967
3818,225728,Macbeth,7.33,2015-08-16,6.5,834
3819,6961,The Wedding Date,5.697,2005-02-04,6.5,505
3820,9313,The Man in the Iron Mask,8.021,1998-03-12,6.5,1955
3821,5175,Rush Hour 2,11.949,2001-08-03,6.5,1842
3822,11899,The Muppets Take Manhattan,7.97,1984-06-27,6.5,156
3823,16367,Kinky Boots,5.767,2005-08-30,6.5,154
3824,49521,Man of Steel,23.736,2013-06-12,6.5,9467
3825,504172,The Mule,166.435,2018-12-14,6.5,973
3826,8012,Get Shorty,12.155,1995-10-20,6.5,461
3827,10691,Crazy/Beautiful,5.044,2001-06-29,6.5,165
3828,391757,Never Back Down: No Surrender,12.453,2016-06-07,6.5,162
3829,10295,Miami Supercops,9.753,1985-12-19,6.5,162
3830,215,Saw II,12.476,2005-10-28,6.5,2581
3831,227719,Project Almanac,7.059,2015-01-28,6.5,1402
3832,7450,Titan A.E.,7.099,2000-06-16,6.5,484
3833,84184,Celeste & Jesse Forever,5.976,2012-08-03,6.5,232
3834,6575,Walk Hard: The Dewey Cox Story,8.197,2007-12-21,6.5,301
3835,1571,Live Free or Die Hard,16.433,2007-06-20,6.5,3181
3836,3049,Ace Ventura: Pet Detective,13.303,1994-02-04,6.5,2968
3837,10147,Bad Santa,12.624,2003-11-26,6.5,1095
3838,396940,Super Dark Times,5.041,2017-09-29,6.5,240
3839,11400,The New World,7.387,2005-12-25,6.5,544
3840,270343,Love at First Fight,6.656,2014-08-20,6.5,245
3841,1576,Resident Evil,12.731,2002-03-15,6.5,3281
3842,9532,Final Destination,12.033,2000-03-17,6.5,2624
3843,772,Home Alone 2: Lost in New York,15.595,1992-11-19,6.5,4739
3844,290512,The Mountain Between Us,10.746,2017-10-05,6.5,1188
3845,15157,Another Cinderella Story,10.44,2008-09-16,6.5,900
3846,11091,Riding in Cars with Boys,5.578,2001-10-19,6.5,193
3847,396422,Annabelle: Creation,15.72,2017-08-03,6.5,3012
3848,10279,Summer of Sam,7.726,1999-07-02,6.5,186
3849,24869,Ink,5.43,2009-01-23,6.5,151
3850,1593,Night at the Museum,12.121,2006-10-20,6.5,5651
3851,94562,Turkish for Beginners,6.014,2012-03-14,6.5,189
3852,286554,Two Night Stand,12.87,2014-09-26,6.5,1182
3853,80389,Get the Gringo,11.672,2012-03-15,6.5,795
3854,267192,Genius,7.235,2016-06-10,6.5,374
3855,9972,Lock Up,9.702,1989-08-04,6.5,372
3856,339259,The Man with the Iron Heart,9.721,2017-05-25,6.5,268
3857,80321,Madagascar 3: Europe's Most Wanted,12.99,2012-06-06,6.5,3220
3858,10503,Happy-Go-Lucky,6.617,2008-04-18,6.5,207
3859,329712,The Measure of a Man,6.209,2015-03-16,6.5,170
3860,20943,The Ugly Truth,9.779,2009-07-24,6.5,1905
3861,193,Star Trek: Generations,5.937,1994-11-17,6.5,643
3862,991,The Man Who Fell to Earth,6.149,1976-03-18,6.5,217
3863,11654,The Hunger,7.151,1983-04-29,6.5,200
3864,112336,Hitchcock,8.119,2012-11-22,6.5,796
3865,64678,The Art of Getting By,7.194,2011-06-17,6.5,724
3866,43549,The Experiment,6.078,2010-07-15,6.5,511
3867,2779,The Curse of the Jade Scorpion,7.413,2001-08-05,6.5,306
3868,273271,Time Lapse,7.03,2014-05-24,6.5,599
3869,159121,Paulette,5.687,2013-01-16,6.5,221
3870,280996,Mr. Holmes,14.415,2015-06-19,6.5,1056
3871,9716,Everyone Says I Love You,7.107,1996-12-06,6.5,264
3872,884,Crash,10.055,1996-07-17,6.5,374
3873,245700,Mr. Turner,7.175,2014-10-31,6.5,293
3874,13285,Barbie Fairytopia: Mermaidia,5.854,2006-03-14,6.5,274
3875,331836,Babysitting 2,7.642,2015-12-02,6.5,750
3876,14052,Revenge of the Nerds,5.856,1984-07-20,6.5,318
3877,6687,Transsiberian,9.31,2008-01-18,6.5,314
3878,397243,The Autopsy of Jane Doe,9.644,2016-12-21,6.5,1782
3879,944,Lethal Weapon 4,13.307,1998-07-10,6.5,1245
3880,11884,The Last Starfighter,8.16,1984-07-13,6.5,310
3881,430231,The Endless,10.203,2018-04-06,6.5,287
3882,10664,[REC]²,7.329,2009-09-15,6.5,882
3883,290864,Kung Fu Jungle,6.59,2014-10-31,6.5,169
3884,2046,The Gift,7.417,2000-12-22,6.5,499
3885,7873,Harsh Times,8.591,2005-09-11,6.5,310
3886,424783,Bumblebee,226.241,2018-12-15,6.5,1576
3887,229297,Magic in the Moonlight,8.022,2014-07-25,6.5,1216
3888,252838,The Wedding Ringer,14.015,2015-01-16,6.5,924
3889,19955,I Do,5.211,2006-11-01,6.5,156
3890,10389,The Eye,6.234,2002-05-09,6.5,179
3891,39513,Paul,11.708,2011-02-14,6.5,2911
3892,9352,EuroTrip,9.527,2004-02-20,6.5,1157
3893,1911,The 13th Warrior,10.907,1999-08-13,6.5,833
3894,363992,The Wizard of Lies,8.219,2017-05-21,6.5,258
3895,413730,Summertime,4.526,2016-09-15,6.5,189
3896,293970,The Final Girls,7.939,2015-10-09,6.5,599
3897,16617,Mindhunters,10.399,2004-05-07,6.5,555
3898,116979,Chained,5.198,2012-10-02,6.5,183
3899,17445,Green Lantern: First Flight,6.364,2009-07-28,6.5,158
3900,10390,For Love of the Game,6.233,1999-09-17,6.5,157
3901,9870,Forgetting Sarah Marshall,14.971,2008-04-17,6.5,1849
3902,48395,Rare Exports: A Christmas Tale,7.208,2010-11-24,6.5,229
3903,8413,Event Horizon,12.356,1997-08-15,6.5,1165
3904,242224,The Babadook,10.966,2014-05-22,6.5,3381
3905,44251,Dragon Ball Z: Broly – Second Coming,16.848,1994-03-12,6.5,243
3906,309302,Wolf Totem,7.505,2015-02-19,6.5,207
3907,376866,Jackie,9.335,2016-12-02,6.5,1375
3908,19898,Pandorum,11.976,2009-09-08,6.5,1179
3909,865,The Running Man,10.666,1987-11-13,6.5,1063
3910,507143,Candy Jar,11.005,2018-04-27,6.5,250
3911,7516,Smokin' Aces,11.302,2006-12-09,6.5,810
3912,11559,Tideland,5.472,2005-09-09,6.5,238
3913,6435,Practical Magic,8.385,1998-10-16,6.5,637
3914,11566,Dave,7.321,1993-05-07,6.5,320
3915,171,The Party 2,6.174,1982-12-08,6.5,302
3916,83201,Puss in Boots: The Three Diablos,9.219,2012-02-07,6.5,198
3917,11281,Halloween II,9.488,1981-10-30,6.5,750
3918,60420,Like Crazy,7.41,2011-10-28,6.5,620
3919,12117,Instinct,6.454,1999-06-04,6.5,270
3920,8868,Asterix vs. Caesar,8.446,1985-03-06,6.5,240
3921,253450,The Assassin,6.207,2015-08-27,6.5,223
3922,22244,Society,6.046,1989-05-13,6.5,163
3923,11229,Freeway,6.831,1996-08-23,6.5,152
3924,146216,RED 2,13.467,2013-07-18,6.5,2287
3925,11887,High School Musical 3: Senior Year,15.45,2008-10-22,6.5,1964
3926,11430,The Lion King 1½,12.808,2004-02-06,6.5,1491
3927,1990,Paranoid Park,5.306,2007-05-21,6.5,223
3928,320028,An Italian Name,4.308,2015-01-22,6.5,180
3929,13691,Piglet's Big Movie,8.767,2003-03-16,6.5,150
3930,458594,Peppermint,20.272,2018-09-06,6.5,572
3931,353616,Pitch Perfect 3,11.601,2017-12-20,6.5,1759
3932,10569,Small Time Crooks,6.28,2000-05-19,6.4,254
3933,9779,The Sisterhood of the Traveling Pants,8.059,2005-06-01,6.4,741
3934,11047,Asterix the Gaul,9.438,1967-12-20,6.4,278
3935,4105,Black Rain,9.439,1989-09-22,6.4,421
3936,419835,Crooked House,7.773,2017-10-31,6.4,325
3937,10502,The Man Without a Face,5.679,1993-08-25,6.4,226
3938,419499,Che vuoi che sia,4.815,2016-11-18,6.4,151
3939,172803,Hours,7.421,2013-11-29,6.4,390
3940,5683,Pee-wee's Big Adventure,8.341,1985-07-26,6.4,360
3941,6522,Life,7.097,1999-04-16,6.4,307
3942,13249,Seraphim Falls,12.985,2006-09-13,6.4,252
3943,37645,22 Bullets,7.843,2010-03-23,6.4,488
3944,12689,"Angus, Thongs and Perfect Snogging",6.455,2008-07-25,6.4,449
3945,8952,I Love You Phillip Morris,8.733,2009-01-18,6.4,838
3946,13665,Arthur,6.416,1981-07-17,6.4,178
3947,38448,Ondine,5.649,2009-09-14,6.4,151
3948,68724,Elysium,14.009,2013-08-07,6.4,5253
3949,682,The Man with the Golden Gun,17.355,1974-12-01,6.4,859
3950,834,Underworld: Evolution,14.467,2006-01-12,6.4,2266
3951,68812,The Iceman,9.197,2012-09-01,6.4,542
3952,13676,The Little Mermaid: Ariel's Beginning,0.6,2008-08-26,6.4,441
3953,300667,3 Generations,7.485,2016-02-11,6.4,270
3954,7555,Rambo,13.575,2008-01-24,6.4,1660
3955,8204,The Spiderwick Chronicles,9.839,2008-02-14,6.4,1255
3956,454992,The Spy Who Dumped Me,18.249,2018-08-02,6.4,835
3957,11120,The Mosquito Coast,7.157,1986-11-26,6.4,202
3958,33365,The Night Before the Exams,5.37,2006-02-17,6.4,570
3959,47760,Restless,5.47,2011-09-16,6.4,249
3960,57825,Bride & Prejudice,8.92,2004-02-11,6.4,199
3961,376659,Bad Moms,11.294,2016-07-28,6.4,2484
3962,36593,Naked Gun 33⅓: The Final Insult,12.853,1994-03-18,6.4,874
3963,302,Swimming Pool,9.388,2003-05-18,6.4,263
3964,2105,American Pie,19.329,1999-07-09,6.4,4128
3965,175291,Cheap Thrills,4.743,2013-03-08,6.4,209
3966,418333,Crush in Jaipur,4.48,2016-10-19,6.4,162
3967,10782,Basic,8.034,2003-04-18,6.4,479
3968,15239,The Toxic Avenger,6.475,1984-05-01,6.4,191
3969,31359,Would I Lie to You? 2,6.132,2001-02-07,6.4,180
3970,449755,Christmas Inheritance,7.437,2017-12-15,6.4,418
3971,20857,Hardball,6.918,2001-09-14,6.4,230
3972,266082,Girlhood,5.873,2014-06-27,6.4,162
3973,10947,High School Musical,7.745,2006-01-20,6.4,2473
3974,204922,Before I Go to Sleep,15.323,2014-09-03,6.4,1064
3975,15373,Role Models,8.688,2008-11-07,6.4,885
3976,11814,Weird Science,11.35,1985-08-01,6.4,601
3977,9664,Flyboys,7.479,2006-09-22,6.4,406
3978,44865,The Grandmaster,8.608,2013-01-10,6.4,369
3979,10894,May,6.403,2002-01-13,6.4,252
3980,12720,Suicide Club,7.605,2001-10-29,6.4,186
3981,17707,Brokedown Palace,7.355,1999-08-13,6.4,172
3982,137093,Last Vegas,7.082,2013-10-31,6.4,1177
3983,4413,The Brave One,7.327,2007-09-14,6.4,424
3984,7211,Dan in Real Life,6.99,2007-10-26,6.4,579
3985,5125,Rendition,7.853,2007-09-07,6.4,335
3986,618,The Birth of a Nation,6.684,1915-02-08,6.4,200
3987,278247,Walt Before Mickey,5.146,2015-04-03,6.4,151
3988,1893,Star Wars: Episode I - The Phantom Menace,19.627,1999-05-19,6.4,7654
3989,424139,Halloween,26.053,2018-10-18,6.4,1783
3990,295964,Burnt,10.385,2015-10-02,6.4,1746
3991,204082,Homefront,12.867,2013-11-27,6.4,1341
3992,22972,Green Zone,12.574,2010-03-11,6.4,1126
3993,9768,Cry-Baby,10.002,1990-04-05,6.4,677
3994,231,Syriana,9.188,2005-11-23,6.4,675
3995,287689,7 Days in Hell,6.787,2015-07-11,6.4,184
3996,2617,The Great Outdoors,7.834,1988-06-17,6.4,229
3997,39385,Would I Lie to You?,4.672,1997-04-01,6.4,221
3998,14055,Starter for 10,7.015,2006-09-13,6.4,200
3999,44683,Tinker Bell and the Great Fairy Rescue,12.089,2010-08-13,6.4,418
4000,16366,Joseph: King of Dreams,7.8,2000-11-07,6.4,413
4001,294795,The 9th Life of Louis Drax,7.396,2016-09-01,6.4,241
4002,77561,EVA,5.665,2011-10-06,6.4,193
4003,1865,Pirates of the Caribbean: On Stranger Tides,28.514,2011-05-14,6.4,8241
4004,333385,Mr. Right,10.284,2016-02-29,6.4,705
4005,9535,Analyze This,9.498,1999-03-05,6.4,817
4006,1266,Street Kings,8.614,2008-04-10,6.4,620
4007,51991,Romantics Anonymous,5.496,2010-12-22,6.4,243
4008,268238,The Second Best Exotic Marigold Hotel,6.582,2015-02-26,6.4,407
4009,11980,The Prophecy,8.224,1995-09-01,6.4,200
4010,403605,Headshot,5.68,2016-09-24,6.4,162
4011,34769,Defendor,5.448,2009-09-12,6.4,283
4012,11625,Asterix and the Big Fight,10.596,1989-10-03,6.4,257
4013,11835,Death Sentence,10.225,2007-08-31,6.4,484
4014,21385,"Mickey, Donald, Goofy: The Three Musketeers",11.924,2004-08-04,6.4,379
4015,133121,Resident Evil: Damnation,11.205,2012-09-25,6.4,310
4016,16523,Where the Wild Things Are,9.356,2009-10-16,6.4,931
4017,4520,Sleuth,6.479,2007-10-12,6.4,256
4018,13967,Miss Potter,11.012,2006-12-03,6.4,231
4019,13927,Tin Toy,5.885,1988-08-01,6.4,163
4020,50546,Just Go with It,16.446,2011-02-10,6.4,2811
4021,10158,White Men Can't Jump,8.616,1992-03-26,6.4,510
4022,11584,Roxanne,7.169,1987-06-19,6.4,270
4023,356298,Don't Think Twice,5.241,2016-07-22,6.4,230
4024,10760,Sydney White,8.063,2007-09-21,6.4,559
4025,10060,Get Rich or Die Tryin',9.766,2005-11-09,6.4,342
4026,619,The Bodyguard,8.987,1992-11-25,6.4,1234
4027,6950,Outbreak,8.625,1995-03-10,6.4,822
4028,11596,New Nightmare,10.242,1994-10-13,6.4,530
4029,2171,Wet Hot American Summer,6.452,2001-07-27,6.4,411
4030,14249,Revenge,9.199,1990-02-16,6.4,162
4031,206647,Spectre,46.317,2015-10-26,6.4,6548
4032,303858,Money Monster,8.409,2016-05-12,6.4,1779
4033,811,Silent Running,5.872,1972-03-09,6.4,256
4034,8491,Weekend at Bernie's,8.959,1989-07-05,6.4,401
4035,10414,The Mighty Ducks,8.156,1992-10-02,6.4,328
4036,26285,Fantozzi Still Suffers,7.296,1983-01-01,6.4,188
4037,152,Star Trek: The Motion Picture,12.562,1979-12-06,6.4,805
4038,467938,Revenge,11.087,2017-09-10,6.4,593
4039,10800,Dragon Hunters,6.424,2008-03-19,6.4,204
4040,75780,Jack Reacher,12.31,2012-12-20,6.4,4047
4041,282984,Irrational Man,5.644,2015-07-17,6.4,1062
4042,9816,Save the Last Dance,8.075,2001-01-12,6.4,644
4043,6691,Priceless,6.008,2006-12-13,6.4,383
4044,118293,The Suicide Shop,5.313,2012-09-26,6.4,310
4045,6440,The Shipping News,7.679,2001-12-18,6.4,179
4046,72197,The Pirates! In an Adventure with Scientists!,13.753,2012-03-12,6.4,551
4047,271724,Hippocrates,6.479,2014-09-03,6.4,239
4048,10859,Stakeout,6.692,1987-08-05,6.4,165
4049,8909,Wanted,15.869,2008-06-19,6.4,4001
4050,3594,The Number 23,9.224,2007-02-23,6.4,1740
4051,339397,Café Society,6.596,2016-05-11,6.4,1434
4052,8488,Hitch,10.918,2005-02-11,6.4,2946
4053,8961,Bad Boys II,9.859,2003-07-18,6.4,2528
4054,11130,The Princess Diaries 2: Royal Engagement,21.069,2004-08-06,6.4,1597
4055,11676,Nothing to Lose,7.443,1997-07-18,6.4,267
4056,86812,Sound of My Voice,4.281,2011-01-22,6.4,161
4057,1493,Miss Congeniality,11.582,2000-12-14,6.4,1858
4058,9944,The Pelican Brief,12.449,1993-12-16,6.4,634
4059,44706,The Bet,4.495,1997-10-15,6.4,186
4060,343674,Gerald's Game,14.643,2017-09-19,6.4,1564
4061,10585,Child's Play,14.704,1988-11-08,6.4,1145
4062,15301,Twilight Zone: The Movie,7.975,1983-06-24,6.4,295
4063,274862,The Lego Ninjago Movie,11.979,2017-09-21,6.4,391
4064,8987,The River Wild,15.553,1994-09-30,6.4,383
4065,53174,Kokowääh,5.208,2011-02-02,6.4,151
4066,1907,The Beach,12.821,2000-02-11,6.4,2255
4067,7518,Over the Hedge,12.262,2006-05-17,6.4,2202
4068,1369,Rambo: First Blood Part II,13.858,1985-05-21,6.4,1525
4069,72784,The Loft,12.096,2014-10-14,6.4,729
4070,8665,K-19: The Widowmaker,12.112,2002-07-19,6.4,444
4071,102382,The Amazing Spider-Man 2,17.147,2014-04-16,6.4,6918
4072,57214,Project X,11.561,2012-03-01,6.4,2844
4073,518452,Like Father,8.097,2018-08-03,6.4,334
4074,12308,The Last Kiss,7.424,2001-02-01,6.4,204
4075,44048,Unstoppable,15.059,2010-11-04,6.4,1846
4076,15139,The Pagemaster,10.173,1994-11-23,6.4,351
4077,431072,Step Sisters,8.586,2018-01-19,6.4,268
4078,109451,Cloudy with a Chance of Meatballs 2,18.284,2013-09-26,6.4,1607
4079,1281,Bean,9.193,1997-07-03,6.4,1157
4080,13648,Resident Evil: Degeneration,12.397,2008-02-13,6.4,405
4081,2110,Wasabi,9.851,2001-10-31,6.4,516
4082,257785,Tulip Fever,8.243,2017-07-13,6.4,279
4083,8197,Midnight in the Garden of Good and Evil,6.241,1997-11-21,6.4,269
4084,9342,The Mask of Zorro,10.006,1998-07-16,6.4,2088
4085,88005,Seeking a Friend for the End of the World,9.65,2012-06-22,6.4,1080
4086,9064,Hellbound: Hellraiser II,8.345,1988-12-23,6.4,385
4087,44147,Wild Target,7.242,2010-06-17,6.4,347
4088,7442,Sleeping with the Enemy,7.297,1991-01-13,6.4,417
4089,11622,Blast from the Past,7.667,1999-02-12,6.4,388
4090,415401,The Party,6.16,2017-09-13,6.4,220
4091,13649,High School Musical 2,9.8,2007-08-17,6.4,2076
4092,11023,Thirteen,8.513,2003-08-20,6.4,710
4093,10851,Revolver,19.98,2005-09-11,6.4,614
4094,10249,The Rocketeer,8.827,1991-06-21,6.4,374
4095,9599,The Blob,7.998,1988-08-05,6.4,305
4096,9086,Young Guns II,8.321,1990-08-01,6.4,238
4097,13193,Saved!,4.913,2004-01-21,6.4,214
4098,27429,Shivers,7.229,1975-10-10,6.4,194
4099,588,Silent Hill,13.404,2006-04-21,6.4,2043
4100,1619,The Way of the Gun,8.829,2000-09-08,6.4,174
4101,186992,Stranger by the Lake,5.278,2013-05-17,6.4,159
4102,2789,The Chronicles of Riddick,6.393,2004-06-11,6.4,2251
4103,261023,Black Mass,11.892,2015-09-04,6.4,1958
4104,622,The Ninth Gate,14.749,1999-08-25,6.4,1354
4105,81025,Salmon Fishing in the Yemen,7.493,2011-09-10,6.4,480
4106,11680,The Miser,5.886,1980-03-05,6.4,174
4107,2978,Ghostbusters II,13.285,1989-06-15,6.4,2004
4108,10135,Road House,3.222,1989-05-19,6.4,383
4109,449563,Isn't It Romantic,49.517,2019-02-13,6.4,1105
4110,374617,Imperium,6.25,2016-08-19,6.4,664
4111,10222,Kickboxer,9.184,1989-04-20,6.4,436
4112,61891,Anonymous,8.242,2011-10-21,6.4,423
4113,396493,Creep 2,5.85,2017-10-06,6.4,264
4114,117251,White House Down,13.501,2013-06-27,6.4,2726
4115,4141,Shoot 'Em Up,8.533,2007-07-26,6.4,902
